track,h,eval,q,algo,domain,cov
ipc2011,ff1,lazy,FIFO,hsS^,openstacks,18
ipc2011,ff1,lazy,FIFO,hsS^,nomystery,6
ipc2011,ff1,lazy,FIFO,hsS^,floortile,5
ipc2011,ff1,lazy,FIFO,hsS^,elevators,20
ipc2011,ff1,lazy,FIFO,hsS^,barman,16
ipc2011,ff1,lazy,FIFO,hsS^,woodworking,19
ipc2011,ff1,lazy,FIFO,hsS^,visitall,12
ipc2011,ff1,lazy,FIFO,hsS^,transport,1
ipc2011,ff1,lazy,FIFO,hsS^,tidybot,18
ipc2011,ff1,lazy,FIFO,hsS^,sokoban,18
ipc2011,ff1,lazy,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hsS^,pegsol,20
ipc2011,ff1,lazy,FIFO,hsS^,parking,16
ipc2011,ff1,lazy,FIFO,hsS^,parcprinter,13
ipc2011,ff1,lazy,FIFO,hsS^,openstacks,19
ipc2011,ff1,lazy,FIFO,hsS^,nomystery,5
ipc2011,ff1,lazy,FIFO,hsS^,floortile,4
ipc2011,ff1,lazy,FIFO,hsS^,elevators,20
ipc2011,ff1,lazy,FIFO,hsS^,barman,14
ipc2011,ff1,lazy,FIFO,hsS^,woodworking,16
ipc2011,ff1,lazy,FIFO,hsS^,visitall,13
ipc2011,ff1,lazy,FIFO,hsS^,transport,1
ipc2011,ff1,lazy,FIFO,hsS^,tidybot,17
ipc2011,ff1,lazy,FIFO,hsS^,sokoban,17
ipc2011,ff1,lazy,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hsS^,pegsol,20
ipc2011,ff1,lazy,FIFO,hsS^,parking,14
ipc2011,ff1,lazy,FIFO,hsS^,parcprinter,16
ipc2011,ff1,lazy,FIFO,hsS^,openstacks,20
ipc2011,ff1,lazy,FIFO,hsS^,nomystery,5
ipc2011,ff1,lazy,FIFO,hsS^,floortile,4
ipc2011,ff1,lazy,FIFO,hsS^,elevators,20
ipc2011,ff1,lazy,FIFO,hsS^,barman,18
ipc2011,ff1,lazy,FIFO,hsS^,woodworking,17
ipc2011,ff1,lazy,FIFO,hsS^,visitall,13
ipc2011,ff1,lazy,FIFO,hsS^,transport,1
ipc2011,ff1,lazy,FIFO,hsS^,tidybot,19
ipc2011,ff1,lazy,FIFO,hsS^,sokoban,19
ipc2011,ff1,lazy,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hsS^,pegsol,20
ipc2011,ff1,lazy,FIFO,hsS^,parking,17
ipc2011,ff1,lazy,FIFO,hsS^,parcprinter,13
ipc2011,ff1,lazy,FIFO,hsS^,openstacks,20
ipc2011,ff1,lazy,FIFO,hsS^,nomystery,5
ipc2011,ff1,lazy,FIFO,hsS^,floortile,4
ipc2011,ff1,lazy,FIFO,hsS^,elevators,18
ipc2011,ff1,lazy,FIFO,hsS^,barman,13
ipc2011,ff1,lazy,FIFO,hsS^,woodworking,16
ipc2011,ff1,lazy,FIFO,hsS^,visitall,13
ipc2011,ff1,lazy,FIFO,hsS^,transport,1
ipc2011,ff1,lazy,FIFO,hsS^,tidybot,16
ipc2011,ff1,lazy,FIFO,hsS^,sokoban,18
ipc2011,ff1,lazy,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hsS^,pegsol,20
ipc2011,ff1,lazy,FIFO,hsS^,parking,15
ipc2011,ff1,lazy,FIFO,hsS^,parcprinter,13
ipc2011,ff1,lazy,FIFO,hsS^,openstacks,19
ipc2011,ff1,lazy,FIFO,hsS^,nomystery,6
ipc2011,ff1,lazy,FIFO,hsS^,floortile,5
ipc2011,ff1,lazy,FIFO,hsS^,elevators,19
ipc2011,ff1,lazy,FIFO,hsS^,barman,15
ipc2011,ff1,lazy,FIFO,hsS^,woodworking,16
ipc2011,ff1,lazy,FIFO,hsS^,visitall,13
ipc2011,ff1,lazy,FIFO,hsS^,transport,1
ipc2011,ff1,lazy,FIFO,hsS^,tidybot,15
ipc2011,ff1,lazy,FIFO,hsS^,sokoban,19
ipc2011,ff1,lazy,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,lazy,FIFO,hsS^,pegsol,20
ipc2011,ff1,lazy,FIFO,hsS^,parking,17
ipc2011,ff1,lazy,FIFO,hsS^,parcprinter,13
ipc2011,ff1,lazy,FIFO,hsS^,openstacks,19
ipc2011,ff1,lazy,FIFO,hsS^,nomystery,5
ipc2011,ff1,lazy,FIFO,hsS^,floortile,4
ipc2011,ff1,lazy,FIFO,hsS^,elevators,19
ipc2011,ff1,lazy,FIFO,hsS^,barman,15
ipc2011,ff1,eager,FIFO,hsS^,woodworking,17
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,18
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,17
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,18
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,8
ipc2011,ff1,eager,FIFO,hsS^,floortile,4
ipc2011,ff1,eager,FIFO,hsS^,elevators,20
ipc2011,ff1,eager,FIFO,hsS^,barman,18
ipc2011,ff1,eager,FIFO,hsS^,woodworking,16
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,3
ipc2011,ff1,eager,FIFO,hsS^,tidybot,16
ipc2011,ff1,eager,FIFO,hsS^,sokoban,19
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,15
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,20
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,5
ipc2011,ff1,eager,FIFO,hsS^,floortile,4
ipc2011,ff1,eager,FIFO,hsS^,elevators,20
ipc2011,ff1,eager,FIFO,hsS^,barman,17
ipc2011,ff1,eager,FIFO,hsS^,woodworking,16
ipc2011,ff1,eager,FIFO,hsS^,visitall,13
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,17
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,19
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,18
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,7
ipc2011,ff1,eager,FIFO,hsS^,floortile,5
ipc2011,ff1,eager,FIFO,hsS^,elevators,19
ipc2011,ff1,eager,FIFO,hsS^,barman,16
ipc2011,ff1,eager,FIFO,hsS^,woodworking,16
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,17
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,18
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,20
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,6
ipc2011,ff1,eager,FIFO,hsS^,floortile,5
ipc2011,ff1,eager,FIFO,hsS^,elevators,19
ipc2011,ff1,eager,FIFO,hsS^,barman,17
ipc2011,ff1,eager,FIFO,hsS^,woodworking,16
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,16
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,17
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,18
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,8
ipc2011,ff1,eager,FIFO,hsS^,floortile,5
ipc2011,ff1,eager,FIFO,hsS^,elevators,20
ipc2011,ff1,eager,FIFO,hsS^,barman,18
ipc2011,ff1,eager,FIFO,hsS^,woodworking,14
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,19
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,18
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,13
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,7
ipc2011,ff1,eager,FIFO,hsS^,floortile,5
ipc2011,ff1,eager,FIFO,hsS^,elevators,20
ipc2011,ff1,eager,FIFO,hsS^,barman,17
ipc2011,ff1,eager,FIFO,hsS^,woodworking,16
ipc2011,ff1,eager,FIFO,hsS^,visitall,11
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,19
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,18
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,19
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,6
ipc2011,ff1,eager,FIFO,hsS^,floortile,5
ipc2011,ff1,eager,FIFO,hsS^,elevators,20
ipc2011,ff1,eager,FIFO,hsS^,barman,14
ipc2011,ff1,eager,FIFO,hsS^,woodworking,14
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,17
ipc2011,ff1,eager,FIFO,hsS^,sokoban,19
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,18
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,19
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,6
ipc2011,ff1,eager,FIFO,hsS^,floortile,6
ipc2011,ff1,eager,FIFO,hsS^,elevators,19
ipc2011,ff1,eager,FIFO,hsS^,barman,16
ipc2011,ff1,eager,FIFO,hsS^,woodworking,15
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,1
ipc2011,ff1,eager,FIFO,hsS^,tidybot,17
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,16
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,19
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,7
ipc2011,ff1,eager,FIFO,hsS^,floortile,4
ipc2011,ff1,eager,FIFO,hsS^,elevators,19
ipc2011,ff1,eager,FIFO,hsS^,barman,15
ipc2011,ff1,eager,FIFO,hsS^,woodworking,13
ipc2011,ff1,eager,FIFO,hsS^,visitall,12
ipc2011,ff1,eager,FIFO,hsS^,transport,0
ipc2011,ff1,eager,FIFO,hsS^,tidybot,13
ipc2011,ff1,eager,FIFO,hsS^,sokoban,18
ipc2011,ff1,eager,FIFO,hsS^,scanalyzer,19
ipc2011,ff1,eager,FIFO,hsS^,pegsol,20
ipc2011,ff1,eager,FIFO,hsS^,parking,18
ipc2011,ff1,eager,FIFO,hsS^,parcprinter,19
ipc2011,ff1,eager,FIFO,hsS^,openstacks,19
ipc2011,ff1,eager,FIFO,hsS^,nomystery,8
ipc2011,ff1,eager,FIFO,hsS^,floortile,5
ipc2011,ff1,eager,FIFO,hsS^,elevators,19
ipc2011,ff1,eager,FIFO,hsS^,barman,17
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,12
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,14
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,17
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,16
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,19
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,18
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,14
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,13
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,15
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,17
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,16
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,20
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,17
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,6
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,13
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,14
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,15
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,19
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,15
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,19
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,20
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,17
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,14
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,14
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,15
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,16
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,16
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,20
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,16
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,17
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,4
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,13
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,12
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,14
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,13
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,16
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,19
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,18
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,19
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,14
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,14
ipc2011,cg1,lazy,FIFO,hsS^,visitall,11
ipc2011,cg1,lazy,FIFO,hsS^,transport,17
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,19
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,15
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,18
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,18
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,19
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,14
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,14
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,16
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,17
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,13
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,19
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,18
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,17
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,4
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,14
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,13
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,14
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,15
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,15
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,20
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,18
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,12
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,12
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,16
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,18
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,14
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,19
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,20
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,18
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,1
ipc2011,cg1,lazy,FIFO,hsS^,elevators,14
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,lazy,FIFO,hsS^,woodworking,10
ipc2011,cg1,lazy,FIFO,hsS^,visitall,10
ipc2011,cg1,lazy,FIFO,hsS^,transport,15
ipc2011,cg1,lazy,FIFO,hsS^,tidybot,17
ipc2011,cg1,lazy,FIFO,hsS^,sokoban,15
ipc2011,cg1,lazy,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,lazy,FIFO,hsS^,pegsol,20
ipc2011,cg1,lazy,FIFO,hsS^,parking,20
ipc2011,cg1,lazy,FIFO,hsS^,parcprinter,19
ipc2011,cg1,lazy,FIFO,hsS^,openstacks,18
ipc2011,cg1,lazy,FIFO,hsS^,nomystery,5
ipc2011,cg1,lazy,FIFO,hsS^,floortile,0
ipc2011,cg1,lazy,FIFO,hsS^,elevators,12
ipc2011,cg1,lazy,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,14
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,17
ipc2011,cg1,eager,FIFO,hsS^,tidybot,17
ipc2011,cg1,eager,FIFO,hsS^,sokoban,15
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,20
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,14
ipc2011,cg1,eager,FIFO,hsS^,openstacks,14
ipc2011,cg1,eager,FIFO,hsS^,nomystery,6
ipc2011,cg1,eager,FIFO,hsS^,floortile,1
ipc2011,cg1,eager,FIFO,hsS^,elevators,14
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,14
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,14
ipc2011,cg1,eager,FIFO,hsS^,tidybot,17
ipc2011,cg1,eager,FIFO,hsS^,sokoban,14
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,20
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,11
ipc2011,cg1,eager,FIFO,hsS^,openstacks,13
ipc2011,cg1,eager,FIFO,hsS^,nomystery,4
ipc2011,cg1,eager,FIFO,hsS^,floortile,0
ipc2011,cg1,eager,FIFO,hsS^,elevators,14
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,13
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,17
ipc2011,cg1,eager,FIFO,hsS^,tidybot,16
ipc2011,cg1,eager,FIFO,hsS^,sokoban,17
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,20
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,13
ipc2011,cg1,eager,FIFO,hsS^,openstacks,15
ipc2011,cg1,eager,FIFO,hsS^,nomystery,6
ipc2011,cg1,eager,FIFO,hsS^,floortile,1
ipc2011,cg1,eager,FIFO,hsS^,elevators,14
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,15
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,15
ipc2011,cg1,eager,FIFO,hsS^,tidybot,18
ipc2011,cg1,eager,FIFO,hsS^,sokoban,16
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,20
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,12
ipc2011,cg1,eager,FIFO,hsS^,openstacks,14
ipc2011,cg1,eager,FIFO,hsS^,nomystery,6
ipc2011,cg1,eager,FIFO,hsS^,floortile,1
ipc2011,cg1,eager,FIFO,hsS^,elevators,12
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,12
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,16
ipc2011,cg1,eager,FIFO,hsS^,tidybot,17
ipc2011,cg1,eager,FIFO,hsS^,sokoban,15
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,19
ipc2011,cg1,eager,FIFO,hsS^,parking,19
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,12
ipc2011,cg1,eager,FIFO,hsS^,openstacks,13
ipc2011,cg1,eager,FIFO,hsS^,nomystery,5
ipc2011,cg1,eager,FIFO,hsS^,floortile,0
ipc2011,cg1,eager,FIFO,hsS^,elevators,12
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,12
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,14
ipc2011,cg1,eager,FIFO,hsS^,tidybot,17
ipc2011,cg1,eager,FIFO,hsS^,sokoban,15
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,20
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,12
ipc2011,cg1,eager,FIFO,hsS^,openstacks,13
ipc2011,cg1,eager,FIFO,hsS^,nomystery,6
ipc2011,cg1,eager,FIFO,hsS^,floortile,1
ipc2011,cg1,eager,FIFO,hsS^,elevators,14
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,13
ipc2011,cg1,eager,FIFO,hsS^,visitall,11
ipc2011,cg1,eager,FIFO,hsS^,transport,16
ipc2011,cg1,eager,FIFO,hsS^,tidybot,16
ipc2011,cg1,eager,FIFO,hsS^,sokoban,17
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,20
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,12
ipc2011,cg1,eager,FIFO,hsS^,openstacks,13
ipc2011,cg1,eager,FIFO,hsS^,nomystery,5
ipc2011,cg1,eager,FIFO,hsS^,floortile,0
ipc2011,cg1,eager,FIFO,hsS^,elevators,13
ipc2011,cg1,eager,FIFO,hsS^,barman,0
ipc2011,cg1,eager,FIFO,hsS^,woodworking,12
ipc2011,cg1,eager,FIFO,hsS^,visitall,10
ipc2011,cg1,eager,FIFO,hsS^,transport,15
ipc2011,cg1,eager,FIFO,hsS^,tidybot,20
ipc2011,cg1,eager,FIFO,hsS^,sokoban,16
ipc2011,cg1,eager,FIFO,hsS^,scanalyzer,20
ipc2011,cg1,eager,FIFO,hsS^,pegsol,20
ipc2011,cg1,eager,FIFO,hsS^,parking,19
ipc2011,cg1,eager,FIFO,hsS^,parcprinter,15
ipc2011,cg1,eager,FIFO,hsS^,openstacks,14
ipc2011,cg1,eager,FIFO,hsS^,nomystery,7
ipc2011,cg1,eager,FIFO,hsS^,floortile,1
